# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
69400 60.2772 135.205 55.8093 0.0346502 3.84942
69600 60.2772 135.218 55.8093 0.0347502 3.83663
69800 60.2772 135.231 55.8093 0.0348502 3.87462
70000 60.2772 135.244 55.8093 0.0349502 3.8877
70200 60.2772 135.257 55.8093 0.0350502 3.87902
70400 60.2772 135.27 55.8093 0.0351502 3.91396
70600 60.2772 135.283 55.8093 0.0352502 3.91311
70800 60.2772 135.296 55.8093 0.0353502 3.93245
71000 60.2772 135.309 55.8093 0.0354502 3.9238
71200 60.2772 135.322 55.8093 0.0355502 3.94695
71400 60.2772 135.335 55.8093 0.0356502 3.98123
71600 60.2772 135.348 55.8093 0.0357502 3.97103
71800 60.2772 135.361 55.8093 0.0358502 3.973
72000 60.2772 135.374 55.8093 0.0359502 4.00548
72200 60.2772 135.387 55.8093 0.0360502 4.02072
72400 60.2772 135.401 55.8093 0.0361502 4.01504
72600 60.2772 135.414 55.8093 0.0362502 4.05161
72800 60.2772 135.427 55.8093 0.0363502 4.03026
73000 60.2772 135.44 55.8093 0.0364502 4.06059
73200 60.2772 135.453 55.8093 0.0365502 4.08248
73400 60.2772 135.466 55.8093 0.0366502 4.0888
73600 60.2772 135.479 55.8093 0.0367502 4.10847
73800 60.2772 135.492 55.8093 0.0368502 4.07615
74000 60.2772 135.505 55.8093 0.0369502 4.14262
74200 60.2772 135.518 55.8093 0.0370502 4.11467
74400 60.2772 135.531 55.8093 0.0371502 4.13491
74600 60.2772 135.544 55.8093 0.0372502 4.161
74800 60.2772 135.557 55.8093 0.0373502 4.16912
75000 60.2772 135.57 55.8093 0.0374502 4.17709
75200 60.2772 135.583 55.8093 0.0375502 4.18171
75400 60.2772 135.597 55.8093 0.0376502 4.19568
75600 60.2772 135.61 55.8093 0.0377502 4.221
75800 60.2772 135.623 55.8093 0.0378502 4.22694
76000 60.2772 135.636 55.8093 0.0379502 4.24937
76200 60.2772 135.649 55.8093 0.0380502 4.25044
76400 60.2772 135.662 55.8093 0.0381502 4.25365
76600 60.2772 135.675 55.8093 0.0382502 4.27432
76800 60.2772 135.688 55.8093 0.0383502 4.29348
77000 60.2772 135.701 55.8093 0.0384502 4.31058
77200 60.2772 135.714 55.8093 0.0385502 4.31634
77400 60.2772 135.727 55.8093 0.0386502 4.31977
77600 60.2772 135.74 55.8093 0.0387502 4.34259
77800 60.2772 135.753 55.8093 0.0388502 4.33331
78000 60.2772 135.766 55.8093 0.0389502 4.37201
78200 60.2772 135.78 55.8093 0.0390502 4.37269
78400 60.2772 135.793 55.8093 0.0391502 4.3894
78600 60.2772 135.806 55.8093 0.0392502 4.39565
78800 60.2772 135.819 55.8093 0.0393502 4.41042
79000 60.2772 135.832 55.8093 0.0394502 4.43208
79200 60.2772 135.845 55.8093 0.0395502 4.43079
79400 60.2772 135.858 55.8093 0.0396502 4.44503
79600 60.2772 135.871 55.8093 0.0397502 4.45124
79800 60.2772 135.884 55.8093 0.0398502 4.47545
80000 60.2772 135.897 55.8093 0.0399502 4.47682
80200 60.2772 135.91 55.8093 0.0400502 4.48362
80400 60.2772 135.923 55.8093 0.0401502 4.50912
80600 60.2772 135.936 55.8093 0.0402502 4.51959
80800 60.2772 135.949 55.8093 0.0403502 4.52806
81000 60.2772 135.962 55.8093 0.0404502 4.54539
81200 60.2772 135.976 55.8093 0.0405502 4.54664
81400 60.2772 135.989 55.8093 0.0406502 4.56722
81600 60.2772 136.002 55.8093 0.0407502 4.55829
81800 60.2772 136.015 55.8093 0.0408502 4.58723
82000 60.2772 136.028 55.8093 0.0409502 4.59484
82200 60.2772 136.041 55.8093 0.0410502 4.61023
82400 60.2772 136.054 55.8093 0.0411502 4.63294
82600 60.2772 136.067 55.8093 0.0412502 4.62988
82800 60.2772 136.08 55.8093 0.0413502 4.65745
83000 60.2772 136.093 55.8093 0.0414502 4.67199
83200 60.2772 136.106 55.8093 0.0415502 4.65832
83400 60.2772 136.119 55.8093 0.0416502 4.7028
83600 60.2772 136.132 55.8093 0.0417502 4.6891
83800 60.2772 136.145 55.8093 0.0418502 4.70115
84000 60.2772 136.158 55.8093 0.0419502 4.74278
84200 60.2772 136.172 55.8093 0.0420502 4.72588
84400 60.2772 136.185 55.8093 0.0421502 4.75635
84600 60.2772 136.198 55.8093 0.0422502 4.74738
84800 60.2772 136.211 55.8093 0.0423502 4.76186
85000 60.2772 136.224 55.8093 0.0424502 4.77583
85200 60.2772 136.237 55.8093 0.0425502 4.79475
85400 60.2772 136.25 55.8093 0.0426502 4.81261
85600 60.2772 136.263 55.8093 0.0427502 4.81966
85800 60.2772 136.276 55.8093 0.0428502 4.83471
86000 60.2772 136.289 55.8093 0.0429502 4.84452
86200 60.2772 136.302 55.8093 0.0430502 4.84032
86400 60.2772 136.315 55.8093 0.0431502 4.85872
86600 60.2772 136.328 55.8093 0.0432502 4.89375
86800 60.2772 136.341 55.8093 0.0433502 4.89984
87000 60.2772 136.354 55.8093 0.0434502 4.88344
87200 60.2772 136.368 55.8093 0.0435502 4.92929
87400 60.2772 136.381 55.8093 0.0436502 4.93589
87600 60.2772 136.394 55.8093 0.0437502 4.94618
87800 60.2772 136.407 55.8093 0.0438502 4.95171
88000 60.2772 136.42 55.8093 0.0439502 4.96498
88200 60.2772 136.433 55.8093 0.0440502 4.98453
88400 60.2772 136.446 55.8093 0.0441502 5.00284
88600 60.2772 136.459 55.8093 0.0442502 4.99427
88800 60.2772 136.472 55.8093 0.0443502 5.02545
89000 60.2772 136.485 55.8093 0.0444502 5.02404
89200 60.2772 136.498 55.8093 0.0445502 5.03339
89400 60.2772 136.511 55.8093 0.0446502 5.05424
89600 60.2772 136.524 55.8093 0.0447502 5.0795
89800 60.2772 136.537 55.8093 0.0448502 5.08876
90000 60.2772 136.55 55.8093 0.0449502 5.07727
90200 60.2772 136.564 55.8093 0.0450502 5.09916
90400 60.2772 136.577 55.8093 0.0451502 5.11209
90600 60.2772 136.59 55.8093 0.0452502 5.13093
90800 60.2772 136.603 55.8093 0.0453502 5.14846
91000 60.2772 136.616 55.8093 0.0454502 5.1388
