# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
66200 61.217 137.319 55.9385 0.0330503 1.13596
66400 61.217 137.332 55.9385 0.0331503 1.18128
66600 61.217 137.345 55.9385 0.0332503 1.21533
66800 61.217 137.358 55.9385 0.0333503 1.19982
67000 61.217 137.372 55.9385 0.0334503 1.14189
67200 61.217 137.385 55.9385 0.0335503 1.1855
67400 61.217 137.398 55.9385 0.0336503 1.2605
67600 61.217 137.412 55.9385 0.0337503 1.23537
67800 61.217 137.425 55.9385 0.0338503 1.20224
68000 61.217 137.438 55.9385 0.0339503 1.2008
68200 61.217 137.452 55.9385 0.0340503 1.18829
68400 61.217 137.465 55.9385 0.0341503 1.21002
68600 61.217 137.478 55.9385 0.0342503 1.25595
68800 61.217 137.491 55.9385 0.0343503 1.23975
69000 61.217 137.505 55.9385 0.0344503 1.20432
69200 61.217 137.518 55.9385 0.0345503 1.21799
69400 61.217 137.531 55.9385 0.0346503 1.2337
69600 61.217 137.545 55.9385 0.0347503 1.22327
69800 61.217 137.558 55.9385 0.0348503 1.23202
70000 61.217 137.571 55.9385 0.0349503 1.24782
70200 61.217 137.584 55.9385 0.0350503 1.25347
70400 61.217 137.598 55.9385 0.0351503 1.23249
70600 61.217 137.611 55.9385 0.0352503 1.26214
70800 61.217 137.624 55.9385 0.0353503 1.28694
71000 61.217 137.638 55.9385 0.0354503 1.27528
71200 61.217 137.651 55.9385 0.0355503 1.23039
71400 61.217 137.664 55.9385 0.0356503 1.26787
71600 61.217 137.678 55.9385 0.0357503 1.29431
71800 61.217 137.691 55.9385 0.0358503 1.30653
72000 61.217 137.704 55.9385 0.0359503 1.28944
72200 61.217 137.717 55.9385 0.0360503 1.27766
72400 61.217 137.731 55.9385 0.0361503 1.26513
72600 61.217 137.744 55.9385 0.0362503 1.30205
72800 61.217 137.757 55.9385 0.0363503 1.33573
73000 61.217 137.771 55.9385 0.0364503 1.30349
73200 61.217 137.784 55.9385 0.0365503 1.29292
73400 61.217 137.797 55.9385 0.0366503 1.28625
73600 61.217 137.81 55.9385 0.0367503 1.29762
73800 61.217 137.824 55.9385 0.0368503 1.30745
74000 61.217 137.837 55.9385 0.0369503 1.32783
74200 61.217 137.85 55.9385 0.0370503 1.35655
74400 61.217 137.864 55.9385 0.0371503 1.35486
74600 61.217 137.877 55.9385 0.0372503 1.31835
74800 61.217 137.89 55.9385 0.0373503 1.30152
75000 61.217 137.903 55.9385 0.0374503 1.30389
75200 61.217 137.917 55.9385 0.0375503 1.3322
75400 61.217 137.93 55.9385 0.0376503 1.36111
75600 61.217 137.943 55.9385 0.0377503 1.37249
75800 61.217 137.957 55.9385 0.0378503 1.36129
76000 61.217 137.97 55.9385 0.0379503 1.33477
76200 61.217 137.983 55.9385 0.0380503 1.32274
76400 61.217 137.997 55.9385 0.0381503 1.33706
76600 61.217 138.01 55.9385 0.0382503 1.37598
76800 61.217 138.023 55.9385 0.0383503 1.40521
77000 61.217 138.036 55.9385 0.0384503 1.42196
77200 61.217 138.05 55.9385 0.0385503 1.40057
77400 61.217 138.063 55.9385 0.0386503 1.37369
77600 61.217 138.076 55.9385 0.0387503 1.34306
77800 61.217 138.09 55.9385 0.0388503 1.35477
78000 61.217 138.103 55.9385 0.0389503 1.36613
78200 61.217 138.116 55.9385 0.0390503 1.416
78400 61.217 138.129 55.9385 0.0391503 1.4655
78600 61.217 138.143 55.9385 0.0392503 1.45619
78800 61.217 138.156 55.9385 0.0393503 1.43155
79000 61.217 138.169 55.9385 0.0394503 1.44095
79200 61.217 138.183 55.9385 0.0395503 1.42897
79400 61.217 138.196 55.9385 0.0396503 1.4312
79600 61.217 138.209 55.9385 0.0397503 1.4205
79800 61.217 138.223 55.9385 0.0398503 1.41099
80000 61.217 138.236 55.9385 0.0399503 1.40582
80200 61.217 138.249 55.9385 0.0400503 1.41382
80400 61.217 138.262 55.9385 0.0401503 1.40756
80600 61.217 138.276 55.9385 0.0402503 1.4287
80800 61.217 138.289 55.9385 0.0403503 1.43857
81000 61.217 138.302 55.9385 0.0404503 1.46644
